HST: Hawaii Standard Time (UTC -10:00),Water Temperature (degC),Salinity (PSU)
2020-08-25 07:30:00,27.41,28.50
2020-08-25 07:45:00,27.58,27.60
2020-08-25 08:00:00,27.52,28.34
2020-08-25 08:15:00,27.26,28.56
2020-08-25 08:30:00,27.38,28.35
2020-08-25 08:45:00,27.34,29.23
2020-08-25 09:00:00,27.37,28.98
2020-08-25 09:15:00,27.48,28.06
2020-08-25 09:30:00,27.47,29.29
2020-08-25 09:45:00,27.51,28.87
2020-08-25 10:00:00,27.50,28.84
2020-08-25 10:15:00,27.53,29.19
2020-08-25 10:30:00,27.59,29.02
2020-08-25 10:45:00,27.62,28.48
2020-08-25 11:00:00,27.65,27.31
2020-08-25 11:15:00,27.60,26.53
2020-08-25 11:30:00,27.66,26.04
2020-08-25 11:45:00,27.64,26.16
2020-08-25 12:00:00,27.72,25.83
2020-08-25 12:15:00,27.83,25.82
2020-08-25 12:30:00,27.81,25.77
2020-08-25 12:45:00,27.79,25.77
2020-08-25 13:00:00,27.81,25.73
2020-08-25 13:15:00,27.82,25.76
2020-08-25 13:30:00,27.90,25.78
2020-08-25 13:45:00,27.89,25.89
2020-08-25 14:00:00,27.95,25.98
2020-08-25 14:15:00,27.96,25.90
2020-08-25 14:30:00,27.99,25.89
2020-08-25 14:45:00,28.02,25.89
2020-08-25 15:00:00,28.06,25.84
2020-08-25 15:15:00,28.10,25.84
2020-08-25 15:30:00,28.14,25.89
2020-08-25 15:45:00,28.16,25.84
2020-08-25 16:00:00,28.11,25.11
2020-08-25 16:15:00,28.16,24.58
2020-08-25 16:30:00,28.29,25.31
2020-08-25 16:45:00,28.30,25.34
2020-08-25 17:00:00,28.35,25.38
2020-08-25 17:15:00,28.33,25.57
2020-08-25 17:30:00,28.35,25.47
2020-08-25 17:45:00,28.34,25.38
2020-08-25 18:00:00,28.40,25.08
2020-08-25 18:15:00,28.38,25.62
2020-08-25 18:30:00,28.35,24.98
2020-08-25 18:45:00,28.29,25.11
2020-08-25 19:00:00,28.33,25.45
2020-08-25 19:15:00,28.42,25.23
2020-08-25 19:30:00,28.26,27.05
2020-08-25 19:45:00,28.18,27.79
2020-08-25 20:00:00,28.23,28.31
2020-08-25 20:15:00,28.25,28.22
2020-08-25 20:30:00,28.31,28.48
2020-08-25 20:45:00,28.33,28.31
2020-08-25 21:00:00,28.28,28.62
2020-08-25 21:15:00,28.28,28.69
2020-08-25 21:30:00,28.31,28.62
2020-08-25 21:45:00,28.32,28.84
2020-08-25 22:00:00,28.31,28.68
2020-08-25 22:15:00,28.28,28.34
2020-08-25 22:30:00,28.24,27.96
2020-08-25 22:45:00,28.27,28.55
2020-08-25 23:00:00,28.25,28.32
2020-08-25 23:15:00,28.29,28.68
2020-08-25 23:30:00,28.28,29.09
2020-08-25 23:45:00,28.27,28.98
2020-08-26 00:00:00,28.16,28.02
2020-08-26 00:15:00,28.21,28.35
2020-08-26 00:30:00,28.03,27.81
2020-08-26 00:45:00,27.94,27.79
2020-08-26 01:00:00,28.27,27.65
2020-08-26 01:15:00,27.99,27.63
2020-08-26 01:30:00,28.04,26.86
2020-08-26 01:45:00,27.82,26.45
2020-08-26 02:00:00,27.89,26.77
2020-08-26 02:15:00,27.71,26.66
2020-08-26 02:30:00,27.81,27.15
2020-08-26 02:45:00,27.89,27.94
2020-08-26 03:00:00,28.02,27.96
2020-08-26 03:15:00,28.19,28.97
2020-08-26 03:30:00,28.16,28.86
2020-08-26 03:45:00,28.20,29.05
2020-08-26 04:00:00,28.11,28.99
2020-08-26 04:15:00,28.09,28.79
2020-08-26 04:30:00,28.00,28.71
2020-08-26 04:45:00,27.88,28.63
2020-08-26 05:00:00,27.87,28.97
2020-08-26 05:15:00,27.79,28.84
2020-08-26 05:30:00,27.79,29.06
2020-08-26 05:45:00,27.68,28.98
2020-08-26 06:00:00,27.76,29.35
2020-08-26 06:15:00,27.78,29.48
2020-08-26 06:30:00,27.89,29.90
2020-08-26 06:45:00,27.92,30.07
2020-08-26 07:00:00,27.98,30.73
2020-08-26 07:15:00,27.98,30.78
2020-08-26 07:30:00,28.01,30.73
2020-08-26 07:45:00,28.02,30.63
2020-08-26 08:00:00,27.95,29.98
2020-08-26 08:15:00,27.92,30.03
2020-08-26 08:30:00,27.88,29.72
2020-08-26 08:45:00,28.02,29.40
2020-08-26 09:00:00,27.73,28.79
2020-08-26 09:15:00,28.05,29.79
2020-08-26 09:30:00,27.99,29.06
2020-08-26 09:45:00,27.92,28.83
2020-08-26 10:00:00,27.83,28.50
2020-08-26 10:15:00,27.96,29.10
2020-08-26 10:30:00,27.38,25.06
2020-08-26 10:45:00,27.89,28.57
2020-08-26 11:00:00,28.09,29.37
2020-08-26 11:15:00,28.03,28.66
2020-08-26 11:30:00,27.86,28.59
2020-08-26 11:45:00,27.99,28.23
2020-08-26 12:00:00,27.69,25.65
2020-08-26 12:15:00,27.67,26.57
2020-08-26 12:30:00,27.80,27.49
2020-08-26 12:45:00,27.37,25.14
2020-08-26 13:00:00,27.29,24.43
2020-08-26 13:15:00,27.20,23.92
2020-08-26 13:30:00,27.24,23.74
2020-08-26 13:45:00,27.32,23.64
2020-08-26 14:00:00,27.39,23.75
2020-08-26 14:15:00,27.50,23.95
2020-08-26 14:30:00,27.64,24.19
2020-08-26 14:45:00,27.55,23.82
2020-08-26 15:00:00,27.61,24.09
2020-08-26 15:15:00,27.71,24.33
2020-08-26 15:30:00,27.72,24.02
2020-08-26 15:45:00,27.82,24.31
2020-08-26 16:00:00,27.82,24.26
2020-08-26 16:15:00,27.83,24.26
2020-08-26 16:30:00,27.87,24.32
2020-08-26 16:45:00,27.88,24.35
2020-08-26 17:00:00,27.90,24.44
2020-08-26 17:15:00,27.91,24.49
2020-08-26 17:30:00,27.92,24.57
2020-08-26 17:45:00,27.86,24.51
2020-08-26 18:00:00,27.83,24.52
2020-08-26 18:15:00,27.76,24.49
2020-08-26 18:30:00,27.70,24.42
2020-08-26 18:45:00,27.69,24.38
2020-08-26 19:00:00,27.71,24.43
2020-08-26 19:15:00,27.75,24.46
2020-08-26 19:30:00,27.69,24.49
2020-08-26 19:45:00,27.62,24.53
2020-08-26 20:00:00,27.60,24.42
2020-08-26 20:15:00,27.62,24.80
2020-08-26 20:30:00,27.52,24.53
2020-08-26 20:45:00,27.44,24.27
2020-08-26 21:00:00,27.45,24.51
2020-08-26 21:15:00,27.39,24.11
2020-08-26 21:30:00,27.35,24.10
2020-08-26 21:45:00,27.34,24.18
2020-08-26 22:00:00,27.37,24.51
2020-08-26 22:15:00,27.46,24.95
2020-08-26 22:30:00,27.49,25.55
2020-08-26 22:45:00,27.62,25.90
2020-08-26 23:00:00,27.49,25.79
2020-08-26 23:15:00,27.73,26.82
2020-08-26 23:30:00,27.57,26.82
2020-08-26 23:45:00,27.88,27.91
2020-08-27 00:00:00,27.90,28.01
2020-08-27 00:15:00,27.81,27.98
2020-08-27 00:30:00,27.65,28.61
2020-08-27 00:45:00,27.71,27.61
2020-08-27 01:00:00,27.72,26.85
2020-08-27 01:15:00,27.73,26.45
2020-08-27 01:30:00,27.68,26.51
2020-08-27 01:45:00,27.88,27.95
2020-08-27 02:00:00,27.75,27.72
2020-08-27 02:15:00,27.28,26.65
2020-08-27 02:30:00,27.16,25.76
2020-08-27 02:45:00,27.35,26.59
2020-08-27 03:00:00,27.70,28.34
2020-08-27 03:15:00,27.64,28.28
2020-08-27 03:30:00,27.66,28.39
2020-08-27 03:45:00,27.66,28.48
2020-08-27 04:00:00,26.92,27.13
2020-08-27 04:15:00,27.62,27.73
2020-08-27 04:30:00,27.50,27.85
2020-08-27 04:45:00,27.01,27.82
2020-08-27 05:00:00,27.70,27.70
2020-08-27 05:15:00,27.56,27.47
2020-08-27 05:30:00,27.70,27.82
2020-08-27 05:45:00,27.67,27.78
2020-08-27 06:00:00,27.62,27.73
2020-08-27 06:15:00,27.68,28.05
2020-08-27 06:30:00,27.65,27.98
2020-08-27 06:45:00,27.61,28.29
2020-08-27 07:00:00,27.55,28.44
2020-08-27 07:15:00,27.53,28.47
2020-08-27 07:30:00,27.59,28.59
2020-08-27 07:45:00,27.57,28.62
2020-08-27 08:00:00,27.60,28.62
2020-08-27 08:15:00,27.62,28.28
2020-08-27 08:30:00,27.66,28.57
2020-08-27 08:45:00,27.62,28.52
2020-08-27 09:00:00,27.68,28.68
2020-08-27 09:15:00,27.66,28.52
2020-08-27 09:30:00,27.65,28.71
2020-08-27 09:45:00,27.66,28.57
2020-08-27 10:00:00,27.65,28.25
2020-08-27 10:15:00,27.64,28.04
2020-08-27 10:30:00,27.69,27.97
2020-08-27 10:45:00,27.75,27.86
2020-08-27 11:00:00,27.76,27.60
2020-08-27 11:15:00,27.54,26.78
2020-08-27 11:30:00,27.38,25.85
2020-08-27 11:45:00,27.37,25.41
2020-08-27 12:00:00,27.48,24.70
2020-08-27 12:15:00,27.38,24.03
2020-08-27 12:30:00,27.44,24.34
2020-08-27 12:45:00,27.50,24.26
2020-08-27 13:00:00,27.54,24.02
2020-08-27 13:15:00,27.61,23.94
2020-08-27 13:30:00,27.67,23.68
2020-08-27 13:45:00,27.77,23.81
2020-08-27 14:00:00,27.89,23.72
2020-08-27 14:15:00,27.93,23.96
2020-08-27 14:30:00,27.89,23.63
2020-08-27 14:45:00,27.94,23.71
2020-08-27 15:00:00,27.97,23.81
2020-08-27 15:15:00,28.02,23.94
2020-08-27 15:30:00,28.10,23.92
2020-08-27 15:45:00,28.17,23.94
2020-08-27 16:00:00,28.23,24.10
